prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M2-WF029,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,split_word_reading,"C + up",cup,cup,easy,1.0,True,False,"K AH P",K,AH,P,CVC,CVC_short_u,vowel_sound,"{""id"":""M2-WF029"",""module_key"":""module_2"",""activity_type"":""split_word_reading"",""sequence"":79,""display_text"":""C + up"",""expected_answer"":""cup"",""lesson_step"":""split_word_reading"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""cup"",""word_family"":""up"",""family_group"":""short_u"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""cup"",""display_format"":""split_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":""C + up"",""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",split_word,3,1,True,,word_reading,target_word,AH,C,up_family,up,c,,False,0.196,very_easy,"{'word_family_pattern': 'short_u', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_u,ok,,,,,,,,,,,
M2-WF030,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,split_word_reading,"P + up",pup,pup,easy,1.0,True,False,"P AH P",P,AH,P,CVC,CVC_short_u,vowel_sound,"{""id"":""M2-WF030"",""module_key"":""module_2"",""activity_type"":""split_word_reading"",""sequence"":80,""display_text"":""P + up"",""expected_answer"":""pup"",""lesson_step"":""split_word_reading"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""target_word"":""pup"",""word_family"":""up"",""family_group"":""short_u"",""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pup"",""display_format"":""split_word"",""highlight_target"":false,""highlighted_word"":null,""target_word_index"":null,""split_word_display"":""P + up"",""rhyme_group"":null,""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",split_word,3,1,True,,word_reading,target_word,AH,P,up_family,up,p,,False,0.196,very_easy,"{'word_family_pattern': 'short_u', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,word_family:short_u,ok,,,,,,,,,,,
M2-MP001,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bat   cat   hat",cat,cat,easy,1.0,True,False,"K AE T",K,AE,T,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP001"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":81,""display_text"":""bat   cat   hat"",""expected_answer"":""cat"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""cat"",""contrast_word"":""cap"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""cat"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""cat"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bat"",""cat"",""hat""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,C,at_family,at,c,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'cap', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:cat:cap,ok,,,,,,,,,,,
M2-MP002,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"lap   cap   map",cap,cap,easy,1.0,True,False,"K AE P",K,AE,P,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP002"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":82,""display_text"":""lap   cap   map"",""expected_answer"":""cap"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""cap"",""contrast_word"":""cat"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""cap"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""cap"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""lap"",""cap"",""map""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,C,ap_family,ap,c,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'cat', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:cap:cat,ok,,,,,,,,,,,
M2-MP003,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"cat   bat   hat",bat,bat,easy,1.0,True,False,"B AE T",B,AE,T,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP003"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":83,""display_text"":""cat   bat   hat"",""expected_answer"":""bat"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""bat"",""contrast_word"":""bag"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""bat"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""bat"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""cat"",""bat"",""hat""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,B,at_family,at,b,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'bag', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:bat:bag,ok,,,,,,,,,,,
M2-MP004,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"rag   bag   tag",bag,bag,easy,1.0,True,False,"B AE G",B,AE,G,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP004"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":84,""display_text"":""rag   bag   tag"",""expected_answer"":""bag"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""bag"",""contrast_word"":""bat"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""bag"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""bag"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""rag"",""bag"",""tag""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,B,ag_family,ag,b,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'bat', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:bag:bat,ok,,,,,,,,,,,
M2-MP005,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bat   hat   cat",hat,hat,easy,1.0,True,False,"HH AE T",HH,AE,T,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP005"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":85,""display_text"":""bat   hat   cat"",""expected_answer"":""hat"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""hat"",""contrast_word"":""hot"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""hat"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""hat"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bat"",""hat"",""cat""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,H,at_family,at,h,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'hot', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:hat:hot,ok,,,,,,,,,,,
M2-MP006,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bag   hot   bat",hot,hot,easy,1.0,True,False,"HH AA T",HH,AA,T,CVC,CVC_contrast_AA,vowel_sound,"{""id"":""M2-MP006"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":86,""display_text"":""bag   hot   bat"",""expected_answer"":""hot"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""hot"",""contrast_word"":""hat"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""hot"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""hot"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bag"",""hot"",""bat""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AA,H,ot_family,ot,h,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'hat', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:hot:hat,ok,,,,,,,,,,,
M2-MP007,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"fan   man   pan",man,man,easy,1.0,True,False,"M AE N",M,AE,N,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP007"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":87,""display_text"":""fan   man   pan"",""expected_answer"":""man"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""man"",""contrast_word"":""men"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""man"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""man"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""fan"",""man"",""pan""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,M,an_family,an,m,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'men', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:man:men,ok,,,,,,,,,,,
M2-MP008,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"hen   men   pen",men,men,easy,1.0,True,False,"M EH N",M,EH,N,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP008"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":88,""display_text"":""hen   men   pen"",""expected_answer"":""men"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""men"",""contrast_word"":""man"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""men"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""men"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""hen"",""men"",""pen""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,EH,M,en_family,en,m,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'man', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:men:man,ok,,,,,,,,,,,
M2-MP009,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"fan   pan   man",pan,pan,easy,1.0,True,False,"P AE N",P,AE,N,CVC,CVC_contrast_AE,vowel_sound,"{""id"":""M2-MP009"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":89,""display_text"":""fan   pan   man"",""expected_answer"":""pan"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pan"",""contrast_word"":""pin"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pan"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""pan"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""fan"",""pan"",""man""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AE,P,an_family,an,p,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'pin', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:pan:pin,ok,,,,,,,,,,,
M2-MP010,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bin   pin   fin",pin,pin,easy,1.0,True,False,"P IH N",P,IH,N,CVC,CVC_contrast_IH,vowel_sound,"{""id"":""M2-MP010"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":90,""display_text"":""bin   pin   fin"",""expected_answer"":""pin"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""pin"",""contrast_word"":""pan"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""pin"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""pin"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bin"",""pin"",""fin""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,IH,P,in_family,in,p,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'pan', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:pin:pan,ok,,,,,,,,,,,
M2-MP011,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"fed   bed   red",bed,bed,easy,1.0,True,False,"B EH D",B,EH,D,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP011"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":91,""display_text"":""fed   bed   red"",""expected_answer"":""bed"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""bed"",""contrast_word"":""bud"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""bed"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""bed"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""fed"",""bed"",""red""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,EH,B,ed_family,ed,b,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'bud', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:bed:bud,ok,,,,,,,,,,,
M2-MP012,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bed   red   fed",red,red,easy,1.0,True,False,"R EH D",R,EH,D,CVC,CVC_contrast_EH,vowel_sound,"{""id"":""M2-MP012"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":92,""display_text"":""bed   red   fed"",""expected_answer"":""red"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""red"",""contrast_word"":""rug"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""red"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""red"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bed"",""red"",""fed""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,EH,R,ed_family,ed,r,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'rug', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:red:rug,ok,,,,,,,,,,,
M2-MP013,module2_word_reading_activities_adaptive_v2.csv,modules,module_2,module2_word_reading_activities,highlighted_rhyme_word,"bug   rug   hug",rug,rug,easy,1.0,True,False,"R AH G",R,AH,G,CVC,CVC_contrast_AH,vowel_sound,"{""id"":""M2-MP013"",""module_key"":""module_2"",""activity_type"":""highlighted_rhyme_word"",""sequence"":93,""display_text"":""bug   rug   hug"",""expected_answer"":""rug"",""lesson_step"":""highlighted_rhyme_word"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_very_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":""module_3"",""fallback_if_letter_probe_fails"":""module_1"",""repeat_after_same_error_count"":2},""target_word"":""rug"",""contrast_word"":""red"",""contrast_reason"":""vowel_or_final_sound"",""fast_paced"":true,""inactive_policy_note"":""Do not revive original inactive word rows unless they pass ASR validation; inactive bank existed because many items were hard for the ASR."",""fluency_metric_rule"":""not_applicable_word_accuracy_only"",""canonical_target"":""rug"",""display_format"":""highlighted_rhyme_group"",""highlight_target"":true,""highlighted_word"":""rug"",""target_word_index"":1,""split_word_display"":null,""rhyme_group"":[""bug"",""rug"",""hug""],""sentence_with_target"":null,""accepted_answer_shape"":""single_word""}",highlighted_rhyme_group,3,1,True,,word_reading,target_word,AH,R,ug_family,ug,r,,False,0.196,very_easy,"{'highlighted_rhyme_word': 'red', 'source_difficulty': 0.25}",vowel_sound_very_easy,vowel_error,medium,practice,True,True,1,highlighted_rhyme_word:rug:red,ok,,,,,,,,,,,
