prompt_id,source_file,source_group,module_key,task_type,activity_type,prompt_text,expected_text,accepted_answers,difficulty,points,is_active,is_mastery_item,expected_phonemes,initial_phoneme,vowel_phonemes,final_phoneme,phoneme_pattern,skill_tag,error_focus,metadata,item_text_type,phoneme_count,syllable_estimate,has_cmudict_match,cmudict_missing_words,skill_group,target_position,target_phoneme,target_grapheme,word_family,rime_unit,onset_unit,enrichment_warnings,needs_manual_review,difficulty_score,difficulty_level,difficulty_factors,adaptive_bucket,recommended_for_error_type,remediation_priority,practice_role,mastery_candidate,review_candidate,min_required_attempts,cooldown_group,enrichment_status,word_count,sentence_length_bucket,fluency_metric_rule,target_read_time_seconds,min_fluent_time_seconds,max_fluent_time_seconds,target_wcpm,min_expected_wcpm,max_expected_wcpm,pace_feedback_rule,pace_mastery_required
M1-ML017,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Quack,Q,Q|q,easy,1.0,True,False,"K W","K W",,,C,letter_sound,initial_consonant,"{""id"":""M1-ML017"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":69,""display_text"":""Quack"",""expected_answer"":""Q"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""quack"",""display_grapheme"":""Qq"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""kw"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""Q"",""target_letter"":""Q"",""target_word"":""quack"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,2,1,False,,letter_sound,initial,"K W",Q,,,Q,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:Q,ok,,,,,,,,,,,
M1-ML018,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Rug,R,R|r,easy,1.0,True,False,R,R,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML018"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":70,""display_text"":""Rug"",""expected_answer"":""R"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""rug"",""display_grapheme"":""Rr"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""rrr"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""R"",""target_letter"":""R"",""target_word"":""rug"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,R,R,,,R,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:R,ok,,,,,,,,,,,
M1-ML019,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Sun,S,S|s,easy,1.0,True,False,S,S,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML019"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":71,""display_text"":""Sun"",""expected_answer"":""S"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""sun"",""display_grapheme"":""Ss"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""sss"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""S"",""target_letter"":""S"",""target_word"":""sun"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,S,S,,,S,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:S,ok,,,,,,,,,,,
M1-ML020,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Top,T,T|t,easy,1.0,True,False,T,T,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML020"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":72,""display_text"":""Top"",""expected_answer"":""T"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""top"",""display_grapheme"":""Tt"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""tuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""T"",""target_letter"":""T"",""target_word"":""top"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,T,T,,,T,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:T,ok,,,,,,,,,,,
M1-ML021,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Up,U,U|u,easy,1.0,True,False,AH,,AH,,V,letter_sound,vowel_sound,"{""id"":""M1-ML021"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":73,""display_text"":""Up"",""expected_answer"":""U"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""up"",""display_grapheme"":""Uu"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short u"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""U"",""target_letter"":""U"",""target_word"":""up"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,AH,U,,,U,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:U,ok,,,,,,,,,,,
M1-ML022,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Van,V,V|v,easy,1.0,True,False,V,V,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML022"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":74,""display_text"":""Van"",""expected_answer"":""V"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""van"",""display_grapheme"":""Vv"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""vvv"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""V"",""target_letter"":""V"",""target_word"":""van"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,V,V,,,V,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:V,ok,,,,,,,,,,,
M1-ML023,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Web,W,W|w,easy,1.0,True,False,W,W,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML023"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":75,""display_text"":""Web"",""expected_answer"":""W"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""web"",""display_grapheme"":""Ww"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""wuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""W"",""target_letter"":""W"",""target_word"":""web"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,W,W,,,W,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:W,ok,,,,,,,,,,,
M1-ML024,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Box,X,X|x,easy,1.0,True,False,"K S","K S",,"K S",C,letter_sound,final_consonant,"{""id"":""M1-ML024"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":76,""display_text"":""Box"",""expected_answer"":""X"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""final_consonant_easy"",""error_focus"":""final_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""box"",""display_grapheme"":""Xx"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""ks"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""X"",""target_letter"":""X"",""target_word"":""box"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,2,1,False,,letter_sound,initial,"K S",X,,,X,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'final_consonant', 'source_difficulty': 0.25}",final_consonant_easy,final_sound_error,medium,practice,True,True,1,letter_sound:X,ok,,,,,,,,,,,
M1-ML025,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Yak,Y,Y|y,easy,1.0,True,False,Y,Y,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML025"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":77,""display_text"":""Yak"",""expected_answer"":""Y"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""yak"",""display_grapheme"":""Yy"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""yuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""Y"",""target_letter"":""Y"",""target_word"":""yak"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,Y,Y,,,Y,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:Y,ok,,,,,,,,,,,
M1-ML026,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,first_letter_identification,Zip,Z,Z|z,easy,1.0,False,False,Z,Z,,,C,letter_sound,initial_consonant,"{""id"":""M1-ML026"",""module_key"":""module_1"",""activity_type"":""first_letter_identification"",""sequence"":78,""display_text"":""Zip"",""expected_answer"":""Z"",""lesson_step"":""first_letter_identification"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""zip"",""display_grapheme"":""Zz"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""zzz"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""Z"",""target_letter"":""Z"",""target_word"":""zip"",""display_format"":""word_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",word_first_letter,1,1,False,,letter_sound,initial,Z,Z,,,Z,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,False,False,1,letter_sound:Z,inactive_asr_hard_letter,,,,,,,,,,,
M1-SD001,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Apple - _pple",A,A|a,easy,1.0,True,False,AE,,AE,,V,letter_sound,vowel_sound,"{""id"":""M1-SD001"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":79,""display_text"":""Apple - _pple"",""expected_answer"":""A"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""apple"",""display_grapheme"":""Aa"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short a"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""A"",""target_letter"":""A"",""target_word"":""apple"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,AE,A,,,A,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:A,ok,,,,,,,,,,,
M1-SD002,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Bag - _ag",B,B|b,easy,1.0,False,False,B,B,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD002"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":80,""display_text"":""Bag - _ag"",""expected_answer"":""B"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""bag"",""display_grapheme"":""Bb"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""buh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""B"",""target_letter"":""B"",""target_word"":""bag"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,B,B,,,B,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,False,False,1,letter_sound:B,inactive_asr_hard_letter,,,,,,,,,,,
M1-SD003,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Cat - _at",C,C|c,easy,1.0,True,False,K,K,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD003"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":81,""display_text"":""Cat - _at"",""expected_answer"":""C"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""cat"",""display_grapheme"":""Cc"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""kuh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""C"",""target_letter"":""C"",""target_word"":""cat"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,K,C,,,C,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:C,ok,,,,,,,,,,,
M1-SD004,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Dog - _og",D,D|d,easy,1.0,False,False,D,D,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD004"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":82,""display_text"":""Dog - _og"",""expected_answer"":""D"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":false,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""dog"",""display_grapheme"":""Dd"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""duh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":0,""mastery_candidate"":false,""inactive_reason"":""ASR-hard isolated letter; P/D/B/Z are easily confused or rejected by current ASR."",""asr_hard_letter"":true,""use_for_live_scoring"":false,""recommended_use"":""Keep inactive until ASR model improves or letter-specific fallback scorer exists."",""canonical_target"":""D"",""target_letter"":""D"",""target_word"":""dog"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,D,D,,,D,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,False,False,1,letter_sound:D,inactive_asr_hard_letter,,,,,,,,,,,
M1-SD005,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Egg - _gg",E,E|e,easy,1.0,True,False,EH,,EH,,V,letter_sound,vowel_sound,"{""id"":""M1-SD005"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":83,""display_text"":""Egg - _gg"",""expected_answer"":""E"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""vowel_sound_easy"",""error_focus"":""vowel_sound"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""egg"",""display_grapheme"":""Ee"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""short e"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""E"",""target_letter"":""E"",""target_word"":""egg"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,EH,E,,,E,,False,0.18,easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'vowel_sound', 'source_difficulty': 0.25}",vowel_sound_easy,vowel_error,medium,practice,True,True,1,letter_sound:E,ok,,,,,,,,,,,
M1-SD006,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Fan - _an",F,F|f,easy,1.0,True,False,F,F,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD006"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":84,""display_text"":""Fan - _an"",""expected_answer"":""F"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""fan"",""display_grapheme"":""Ff"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""fff"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""F"",""target_letter"":""F"",""target_word"":""fan"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,F,F,,,F,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:F,ok,,,,,,,,,,,
M1-SD007,module1_letter_sound_activities_adaptive_v2.csv,modules,module_1,module1_letter_sound_activities,missing_first_letter,"Gum - _um",G,G|g,easy,1.0,True,False,G,G,,,C,letter_sound,initial_consonant,"{""id"":""M1-SD007"",""module_key"":""module_1"",""activity_type"":""missing_first_letter"",""sequence"":85,""display_text"":""Gum - _um"",""expected_answer"":""G"",""lesson_step"":""missing_first_letter"",""mastery_tracking"":true,""mastery_weight"":1,""adaptive_bucket"":""initial_consonant_very_easy"",""error_focus"":""initial_consonant"",""agent_behavior"":{""fast_correct_streak"":""advance_or_skip_redundant_practice"",""repeated_error"":""give_short_coaching_then_remediate"",""slow_progress"":""repeat_with_new_item_same_skill""},""route"":{""next_if_mastered"":null,""remediate_to"":""module_1"",""skip_redundant_after_correct_streak"":3,""repeat_after_same_error_count"":2},""cue_word"":""gum"",""display_grapheme"":""Gg"",""letter_case_display"":""upper_lower_pair"",""sound_hint"":""guh"",""fast_paced"":true,""do_not_repeat_until_cooldown"":3,""is_active"":1,""asr_hard_letter"":false,""use_for_live_scoring"":true,""canonical_target"":""G"",""target_letter"":""G"",""target_word"":""gum"",""display_format"":""missing_first_letter"",""highlight_target"":false,""highlighted_letter"":null,""accepted_answer_shape"":""single_letter""}",missing_first_letter,1,1,False,,letter_sound,initial,G,G,,,G,,False,0.12,very_easy,"{'letter_case_pair': 0.1, 'phoneme_type': 'initial_consonant', 'source_difficulty': 0.25}",initial_consonant_very_easy,initial_sound_error,medium,practice,True,True,1,letter_sound:G,ok,,,,,,,,,,,
